Preliminary Day-ahead Scheduling Reserve Summary
Month:,"May, 2011" ,Report Creation Timestamp (EPT):, 03/05/2013 11:35:44 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
05/06/2011 07,05/06/2011 11,.000,66769.726000,4769.200,.00,4769.200
05/06/2011 08,05/06/2011 12,.000,71012.326000,4740.800,.00,4740.800
05/06/2011 09,05/06/2011 13,.000,72443.849000,4618.700,.00,4618.700
05/06/2011 10,05/06/2011 14,.000,73133.771000,4704.800,.00,4704.800
05/06/2011 11,05/06/2011 15,.010,73595.302000,4650.600,46.53,4650.600
05/06/2011 12,05/06/2011 16,.010,73665.223000,4546.700,45.52,4546.700
05/06/2011 13,05/06/2011 17,.010,73272.980000,4546.300,45.47,4546.300
05/06/2011 14,05/06/2011 18,.010,73109.017000,4548.300,45.51,4548.300
05/06/2011 15,05/06/2011 19,.010,72674.868000,4549.400,45.54,4549.400
05/06/2011 16,05/06/2011 20,.000,71817.540000,4501.800,.00,4501.800
05/06/2011 17,05/06/2011 21,.000,71127.619000,3948.200,.00,3948.200
05/06/2011 18,05/06/2011 22,.000,70398.956000,3979.900,.00,3979.900
05/06/2011 19,05/06/2011 23,.000,68971.879000,4108.600,.00,4108.600
05/06/2011 20,05/07/2011 00,.000,68583.812000,4196.600,.00,4196.600
05/06/2011 21,05/07/2011 01,.000,70513.050000,3962.300,.00,3962.300
05/06/2011 22,05/07/2011 02,.000,70180.271000,3993.400,.00,3993.400
05/06/2011 23,05/07/2011 03,.000,66402.857000,4078.200,.00,4078.200
05/06/2011 24,05/07/2011 04,.000,61386.772000,3997.200,.00,3997.200
05/07/2011 01,05/07/2011 05,.000,57084.191000,3757.600,.00,3757.600
05/07/2011 02,05/07/2011 06,.000,54398.918000,4179.300,.00,4179.300
05/07/2011 03,05/07/2011 07,.000,52780.588000,4173.100,.00,4173.100
05/07/2011 04,05/07/2011 08,.000,52179.835000,4179.300,.00,4179.300
05/07/2011 05,05/07/2011 09,.000,52248.808000,4179.300,.00,4179.300
05/07/2011 06,05/07/2011 10,.000,53581.346000,4131.600,.00,4131.600
05/07/2011 07,05/07/2011 11,.000,54997.197000,4125.400,.00,4125.400
05/07/2011 08,05/07/2011 12,.000,58080.581000,4156.400,.00,4156.400
05/07/2011 09,05/07/2011 13,.000,61558.360000,4155.200,.00,4155.200
