Preliminary Day-ahead Scheduling Reserve Summary
Month:,"September, 2010" ,Report Creation Timestamp (EPT):, 11/02/2012 08:57:51 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
09/09/2010 15,09/09/2010 19,.010,83805.994000,5671.500,56.73,5671.500
09/09/2010 16,09/09/2010 20,.020,84174.058000,5671.600,113.44,5671.600
09/09/2010 17,09/09/2010 21,.020,84501.718000,5040.500,100.82,5040.500
09/09/2010 18,09/09/2010 22,.020,83820.078000,5040.500,100.81,5040.500
09/09/2010 19,09/09/2010 23,.000,81653.741000,5111.500,.00,5111.500
09/09/2010 20,09/10/2010 00,.000,80771.541000,5043.200,.00,5043.200
09/09/2010 21,09/10/2010 01,.000,81940.560000,4845.100,.00,4845.100
09/09/2010 22,09/10/2010 02,.000,78322.416000,4874.500,.00,4874.500
09/09/2010 23,09/10/2010 03,.000,72218.121000,4772.100,.00,4772.100
09/09/2010 24,09/10/2010 04,.000,65900.775000,4754.100,.00,4754.100
09/10/2010 01,09/10/2010 05,.000,60820.185000,4460.400,.00,4460.400
09/10/2010 02,09/10/2010 06,.000,57763.161000,5187.500,.00,5187.500
09/10/2010 03,09/10/2010 07,.000,55893.724000,5187.500,.00,5187.500
09/10/2010 04,09/10/2010 08,.000,55133.715000,5187.500,.00,5187.500
09/10/2010 05,09/10/2010 09,.000,55865.978000,5187.500,.00,5187.500
09/10/2010 06,09/10/2010 10,.000,59109.161000,5187.500,.00,5187.500
09/10/2010 07,09/10/2010 11,.000,65548.606000,5177.500,.00,5177.500
09/10/2010 08,09/10/2010 12,.000,69617.260000,5359.500,.00,5359.500
09/10/2010 09,09/10/2010 13,.000,72586.123000,5229.000,.00,5229.000
09/10/2010 10,09/10/2010 14,.000,75412.970000,5335.400,.00,5335.400
09/10/2010 11,09/10/2010 15,.000,77611.250000,5376.000,.00,5376.000
09/10/2010 12,09/10/2010 16,.000,78807.396000,5360.700,.00,5360.700
09/10/2010 13,09/10/2010 17,.000,79353.054000,5350.800,.00,5350.800
