Preliminary Day-ahead Scheduling Reserve Summary
Month:,"June, 2009" ,Report Creation Timestamp (EPT):, 09/05/2012 01:36:00 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
06/07/2009 13,06/07/2009 17,.040,71856.351000,4887.300,195.51,4887.300
06/07/2009 14,06/07/2009 18,.040,73583.084000,4911.300,196.44,4911.300
06/07/2009 15,06/07/2009 19,.050,74859.331000,4931.500,246.66,4931.500
06/07/2009 16,06/07/2009 20,.050,76298.066000,4931.400,246.67,4931.400
06/07/2009 17,06/07/2009 21,.050,77858.623000,4971.100,248.66,4971.100
06/07/2009 18,06/07/2009 22,.050,78853.461000,4971.600,248.65,4971.600
06/07/2009 19,06/07/2009 23,.050,78549.841000,4971.100,248.72,4971.100
06/07/2009 20,06/08/2009 00,.050,76866.248000,4966.100,248.39,4966.100
06/07/2009 21,06/08/2009 01,.050,76533.160000,4966.400,248.40,4966.400
06/07/2009 22,06/08/2009 02,.040,77672.563000,4966.300,198.66,4966.300
06/07/2009 23,06/08/2009 03,.040,73067.514000,4781.200,191.28,4781.200
06/07/2009 24,06/08/2009 04,.010,66881.612000,4817.800,48.19,4817.800
06/08/2009 01,06/08/2009 05,.000,61473.211000,5562.200,.00,5562.200
06/08/2009 02,06/08/2009 06,.000,58019.209000,5568.400,.00,5568.400
06/08/2009 03,06/08/2009 07,.000,56177.614000,5568.300,.00,5568.300
06/08/2009 04,06/08/2009 08,.000,55374.749000,5568.300,.00,5568.300
06/08/2009 05,06/08/2009 09,.000,55982.792000,5568.300,.00,5568.300
06/08/2009 06,06/08/2009 10,.000,59260.811000,5568.100,.00,5568.100
06/08/2009 07,06/08/2009 11,.000,64996.361000,5543.200,.00,5543.200
06/08/2009 08,06/08/2009 12,.040,71760.683000,5513.399,220.52,5513.399
06/08/2009 09,06/08/2009 13,.040,77054.536000,5366.800,214.73,5366.800
06/08/2009 10,06/08/2009 14,.040,81740.736000,5468.500,218.79,5468.500
06/08/2009 11,06/08/2009 15,.040,86076.567000,5732.901,229.36,5732.901
06/08/2009 12,06/08/2009 16,.040,89715.924000,5752.000,230.11,5752.000
06/08/2009 13,06/08/2009 17,.040,92548.633000,5751.800,230.08,5751.800
06/08/2009 14,06/08/2009 18,.050,94827.379000,5752.400,287.70,5752.400
06/08/2009 15,06/08/2009 19,.050,96227.452000,5752.200,287.71,5752.200
06/08/2009 16,06/08/2009 20,.050,97106.345000,5752.100,287.75,5752.100
06/08/2009 17,06/08/2009 21,.050,97428.921000,5751.800,287.70,5751.800
06/08/2009 18,06/08/2009 22,.050,96875.655000,5724.000,286.32,5724.000
06/08/2009 19,06/08/2009 23,.050,94552.582000,5724.100,286.33,5724.100
06/08/2009 20,06/09/2009 00,.040,91800.289000,5724.500,228.98,5724.500
06/08/2009 21,06/09/2009 01,.040,90609.992000,5723.900,229.00,5723.900
06/08/2009 22,06/09/2009 02,.040,89105.221000,5724.000,228.95,5724.000
06/08/2009 23,06/09/2009 03,.030,82740.569000,5339.600,160.19,5339.600
06/08/2009 24,06/09/2009 04,.030,74685.402000,5193.800,155.83,5193.800
06/09/2009 01,06/09/2009 05,.000,68292.530000,5925.500,.00,5925.500
06/09/2009 02,06/09/2009 06,.000,64199.645000,6146.500,.00,6146.500
06/09/2009 03,06/09/2009 07,.000,61587.330000,5996.900,.00,5996.900
06/09/2009 04,06/09/2009 08,.000,60313.260000,6067.800,.00,6067.800
06/09/2009 05,06/09/2009 09,.000,60549.118000,6124.900,.00,6124.900
06/09/2009 06,06/09/2009 10,.000,63517.386000,5976.500,.00,5976.500
06/09/2009 07,06/09/2009 11,.000,69096.411000,6035.402,.00,6035.402
06/09/2009 08,06/09/2009 12,.000,75101.112000,5959.300,.00,5959.300
06/09/2009 09,06/09/2009 13,.030,79355.387000,5966.800,179.03,5966.800
06/09/2009 10,06/09/2009 14,.040,82691.392000,5892.000,235.66,5892.000
06/09/2009 11,06/09/2009 15,.040,86509.072000,6092.000,243.69,6092.000
06/09/2009 12,06/09/2009 16,.040,89736.328000,6069.500,242.78,6069.500
06/09/2009 13,06/09/2009 17,.050,92286.854000,6089.100,304.53,6089.100
06/09/2009 14,06/09/2009 18,.050,94498.926000,6089.200,304.56,6089.200
06/09/2009 15,06/09/2009 19,.100,95923.645000,6088.800,608.88,6088.800
06/09/2009 16,06/09/2009 20,.090,96301.415000,6032.700,542.94,6032.700
06/09/2009 17,06/09/2009 21,.090,95509.262000,6060.700,545.45,6060.700
06/09/2009 18,06/09/2009 22,.100,92717.153000,6060.900,606.09,6060.900
06/09/2009 19,06/09/2009 23,.040,89449.040000,6085.600,243.42,6085.600
06/09/2009 20,06/10/2009 00,.040,86854.866000,5971.300,238.87,5971.300
06/09/2009 21,06/10/2009 01,.040,85161.966000,6086.800,243.45,6086.800
06/09/2009 22,06/10/2009 02,.040,83656.918000,6114.700,244.56,6114.700
06/09/2009 23,06/10/2009 03,.030,77612.077000,5716.800,171.52,5716.800
06/09/2009 24,06/10/2009 04,.000,70310.885000,6116.700,.00,6116.700
06/10/2009 01,06/10/2009 05,.000,64195.722000,6021.400,.00,6021.400
06/10/2009 02,06/10/2009 06,.000,60404.106000,6042.599,.00,6042.599
06/10/2009 03,06/10/2009 07,.000,58187.307000,6119.300,.00,6119.300
06/10/2009 04,06/10/2009 08,.000,56805.997000,6028.500,.00,6028.500
06/10/2009 05,06/10/2009 09,.000,57162.487000,6122.200,.00,6122.200
06/10/2009 06,06/10/2009 10,.000,60067.278000,6123.100,.00,6123.100
06/10/2009 07,06/10/2009 11,.000,65672.620000,6030.601,.00,6030.601
06/10/2009 08,06/10/2009 12,.000,71620.573000,5999.301,.00,5999.301
06/10/2009 09,06/10/2009 13,.030,76393.314000,5939.900,178.21,5939.900
06/10/2009 10,06/10/2009 14,.040,80221.905000,5942.200,237.72,5942.200
06/10/2009 11,06/10/2009 15,.040,83560.704000,5974.100,238.95,5974.100
06/10/2009 12,06/10/2009 16,.050,85886.425000,6124.300,306.30,6124.300
06/10/2009 13,06/10/2009 17,.050,87897.793000,6124.400,306.29,6124.400
06/10/2009 14,06/10/2009 18,.050,89632.862000,6184.300,309.30,6184.300
06/10/2009 15,06/10/2009 19,.080,90450.504000,6184.100,494.72,6184.100
06/10/2009 16,06/10/2009 20,.080,90669.780000,6154.200,492.30,6154.200
06/10/2009 17,06/10/2009 21,.080,90324.997000,6134.300,490.72,6134.300
06/10/2009 18,06/10/2009 22,.070,89131.594000,6114.300,428.03,6114.300
06/10/2009 19,06/10/2009 23,.050,87043.863000,6012.300,300.76,6012.300
06/10/2009 20,06/11/2009 00,.050,84762.802000,5856.000,292.85,5856.000
06/10/2009 21,06/11/2009 01,.050,84064.059000,5950.100,297.63,5950.100
06/10/2009 22,06/11/2009 02,.040,83112.855000,5968.300,238.75,5968.300
06/10/2009 23,06/11/2009 03,.030,77567.669000,5984.201,179.53,5984.201
06/10/2009 24,06/11/2009 04,.000,70375.382000,6008.800,.00,6008.800
06/11/2009 01,06/11/2009 05,.000,64649.432000,5767.102,.00,5767.102
06/11/2009 02,06/11/2009 06,.000,61175.627000,5875.702,.00,5875.702
06/11/2009 03,06/11/2009 07,.000,59075.046000,5872.002,.00,5872.002
06/11/2009 04,06/11/2009 08,.000,57861.303000,5875.702,.00,5875.702
06/11/2009 05,06/11/2009 09,.000,58462.421000,5875.702,.00,5875.702
06/11/2009 06,06/11/2009 10,.000,61747.818000,5857.702,.00,5857.702
06/11/2009 07,06/11/2009 11,.000,67419.738000,5633.002,.00,5633.002
06/11/2009 08,06/11/2009 12,.000,73238.531000,5621.899,.00,5621.899
06/11/2009 09,06/11/2009 13,.010,77454.651000,5536.001,55.36,5536.001
06/11/2009 10,06/11/2009 14,.040,80341.810000,5631.000,225.23,5631.000
06/11/2009 11,06/11/2009 15,.040,82708.366000,5505.100,220.26,5505.100
06/11/2009 12,06/11/2009 16,.040,84405.992000,5703.800,228.17,5703.800
06/11/2009 13,06/11/2009 17,.050,85629.321000,5662.200,283.25,5662.200
06/11/2009 14,06/11/2009 18,.050,86516.020000,5657.900,282.97,5657.900
06/11/2009 15,06/11/2009 19,.050,87103.287000,5638.000,281.97,5638.000
06/11/2009 16,06/11/2009 20,.050,87058.684000,5637.800,281.99,5637.800
06/11/2009 17,06/11/2009 21,.050,86934.652000,5638.700,281.98,5638.700
06/11/2009 18,06/11/2009 22,.050,86243.624000,5638.300,282.03,5638.300
06/11/2009 19,06/11/2009 23,.050,84754.837000,5638.100,281.99,5638.100
06/11/2009 20,06/12/2009 00,.040,83157.920000,5690.600,227.65,5690.600
06/11/2009 21,06/12/2009 01,.040,82888.005000,5637.200,225.49,5637.200
06/11/2009 22,06/12/2009 02,.040,82270.067000,5716.100,228.66,5716.100
06/11/2009 23,06/12/2009 03,.000,77190.715000,5752.400,.00,5752.400
06/11/2009 24,06/12/2009 04,.000,70643.624000,5740.800,.00,5740.800
06/12/2009 01,06/12/2009 05,.000,65112.512000,5639.202,.00,5639.202
06/12/2009 02,06/12/2009 06,.000,61334.967000,5696.302,.00,5696.302
06/12/2009 03,06/12/2009 07,.000,59138.116000,5704.302,.00,5704.302
06/12/2009 04,06/12/2009 08,.000,57922.856000,5704.302,.00,5704.302
06/12/2009 05,06/12/2009 09,.000,58447.797000,5700.902,.00,5700.902
06/12/2009 06,06/12/2009 10,.000,61523.521000,5704.402,.00,5704.402
06/12/2009 07,06/12/2009 11,.000,66599.369000,5648.001,.00,5648.001
06/12/2009 08,06/12/2009 12,.000,72624.092000,5637.500,.00,5637.500
06/12/2009 09,06/12/2009 13,.040,77681.925000,5554.201,222.17,5554.201
06/12/2009 10,06/12/2009 14,.040,81561.620000,5593.500,223.78,5593.500
06/12/2009 11,06/12/2009 15,.040,84822.840000,5615.900,224.66,5615.900
06/12/2009 12,06/12/2009 16,.040,87200.927000,5534.400,221.41,5534.400
06/12/2009 13,06/12/2009 17,.040,88967.878000,5541.300,221.67,5541.300
06/12/2009 14,06/12/2009 18,.050,90494.318000,5498.500,275.04,5498.500
06/12/2009 15,06/12/2009 19,.050,91963.792000,5498.700,275.01,5498.700
06/12/2009 16,06/12/2009 20,.050,92500.931000,5499.100,275.08,5499.100
06/12/2009 17,06/12/2009 21,.050,92727.147000,5498.500,275.00,5498.500
06/12/2009 18,06/12/2009 22,.050,91831.978000,5498.600,275.01,5498.600
06/12/2009 19,06/12/2009 23,.040,89151.396000,5535.300,221.42,5535.300
06/12/2009 20,06/13/2009 00,.040,85890.076000,5526.800,221.07,5526.800
