Preliminary Day-ahead Scheduling Reserve Summary
Month:,"April, 2010" ,Report Creation Timestamp (EPT):, 03/25/2013 11:22:49 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
04/08/2010 18,04/08/2010 22,.040,82148.899000,5144.500,205.80,5144.500
04/08/2010 19,04/08/2010 23,.040,80386.034000,4970.900,198.83,4970.900
04/08/2010 20,04/09/2010 00,.040,80562.690000,5014.300,200.53,5014.300
04/08/2010 21,04/09/2010 01,.040,81737.226000,4457.800,178.31,4457.800
04/08/2010 22,04/09/2010 02,.010,78535.376000,4519.200,45.24,4519.200
04/08/2010 23,04/09/2010 03,.000,72403.342000,4559.500,.00,4559.500
04/08/2010 24,04/09/2010 04,.000,66258.597000,4670.600,.00,4670.600
04/09/2010 01,04/09/2010 05,.000,61323.771000,4413.500,.00,4413.500
04/09/2010 02,04/09/2010 06,.000,58268.515000,4384.000,.00,4384.000
04/09/2010 03,04/09/2010 07,.000,56705.224000,4384.000,.00,4384.000
04/09/2010 04,04/09/2010 08,.000,56042.845000,4384.000,.00,4384.000
04/09/2010 05,04/09/2010 09,.000,56682.714000,4384.000,.00,4384.000
04/09/2010 06,04/09/2010 10,.000,60015.016000,4384.000,.00,4384.000
04/09/2010 07,04/09/2010 11,.000,66881.063000,5039.700,.00,5039.700
04/09/2010 08,04/09/2010 12,.010,71336.894000,5047.300,50.49,5047.300
04/09/2010 09,04/09/2010 13,.010,73120.355000,5047.400,50.51,5047.400
04/09/2010 10,04/09/2010 14,.010,74086.509000,5050.700,50.54,5050.700
04/09/2010 11,04/09/2010 15,.040,74596.144000,5012.900,200.56,5012.900
04/09/2010 12,04/09/2010 16,.040,74551.889000,5047.000,201.88,5047.000
04/09/2010 13,04/09/2010 17,.010,73967.951000,5047.400,50.48,5047.400
04/09/2010 14,04/09/2010 18,.010,73427.078000,5047.400,50.47,5047.400
04/09/2010 15,04/09/2010 19,.010,72504.269000,5047.000,50.50,5047.000
04/09/2010 16,04/09/2010 20,.000,71165.605000,5063.200,.00,5063.200
04/09/2010 17,04/09/2010 21,.000,70510.869000,4749.400,.00,4749.400
04/09/2010 18,04/09/2010 22,.000,69912.110000,4784.900,.00,4784.900
04/09/2010 19,04/09/2010 23,.000,69211.317000,4559.800,.00,4559.800
04/09/2010 20,04/10/2010 00,.000,70033.373000,4530.200,.00,4530.200
04/09/2010 21,04/10/2010 01,.010,72737.178000,4018.300,40.19,4018.300
04/09/2010 22,04/10/2010 02,.000,71948.079000,4035.300,.00,4035.300
04/09/2010 23,04/10/2010 03,.000,68195.189000,4077.000,.00,4077.000
