Preliminary Day-ahead Scheduling Reserve Summary
Month:,"December, 2012" ,Report Creation Timestamp (EPT):, 03/26/2013 11:44:32 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
12/06/2012 09,12/06/2012 14,.000,98965.144000,6371.800,.00,6371.800
12/06/2012 10,12/06/2012 15,.000,96761.493000,6312.400,.00,6312.400
12/06/2012 11,12/06/2012 16,.000,95175.545000,6513.800,.00,6513.800
12/06/2012 12,12/06/2012 17,.000,93017.314000,6443.200,.00,6443.200
12/06/2012 13,12/06/2012 18,.000,91055.273000,6451.600,.00,6451.600
12/06/2012 14,12/06/2012 19,.000,90051.047000,6517.000,.00,6517.000
12/06/2012 15,12/06/2012 20,.000,89193.547000,6522.700,.00,6522.700
12/06/2012 16,12/06/2012 21,.000,89393.833000,6409.700,.00,6409.700
12/06/2012 17,12/06/2012 22,.000,93324.072000,5908.700,.00,5908.700
12/06/2012 18,12/06/2012 23,.010,101656.201000,5861.700,58.65,5861.700
12/06/2012 19,12/07/2012 00,.000,103476.113000,5839.300,.00,5839.300
12/06/2012 20,12/07/2012 01,.000,102667.565000,5812.400,.00,5812.400
12/06/2012 21,12/07/2012 02,.000,101229.785000,5835.900,.00,5835.900
12/06/2012 22,12/07/2012 03,.000,97783.897000,5684.400,.00,5684.400
12/06/2012 23,12/07/2012 04,.000,91477.932000,5303.900,.00,5303.900
12/06/2012 24,12/07/2012 05,.000,84565.479000,5278.800,.00,5278.800
12/07/2012 01,12/07/2012 06,.000,79752.937000,5817.500,.00,5817.500
12/07/2012 02,12/07/2012 07,.000,76731.229000,5815.300,.00,5815.300
12/07/2012 03,12/07/2012 08,.000,75452.982000,5814.100,.00,5814.100
12/07/2012 04,12/07/2012 09,.000,75063.762000,5816.400,.00,5816.400
12/07/2012 05,12/07/2012 10,.000,76340.813000,5819.700,.00,5819.700
12/07/2012 06,12/07/2012 11,.000,80769.490000,5824.100,.00,5824.100
12/07/2012 07,12/07/2012 12,.000,89156.453000,6238.600,.00,6238.600
