Preliminary Day-ahead Scheduling Reserve Summary
Month:,"October, 2010" ,Report Creation Timestamp (EPT):, 12/04/2011 04:38:43 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
10/06/2010 23,10/07/2010 03,.000,68655.262000,4455.900,.00,4455.900
10/06/2010 24,10/07/2010 04,.000,62930.922000,4428.600,.00,4428.600
10/07/2010 01,10/07/2010 05,.000,58851.130000,4995.100,.00,4995.100
10/07/2010 02,10/07/2010 06,.000,56397.181000,4997.500,.00,4997.500
10/07/2010 03,10/07/2010 07,.000,55113.463000,4962.000,.00,4962.000
10/07/2010 04,10/07/2010 08,.000,54624.104000,5001.000,.00,5001.000
10/07/2010 05,10/07/2010 09,.000,55618.153000,5001.000,.00,5001.000
10/07/2010 06,10/07/2010 10,.000,59639.917000,4899.900,.00,4899.900
10/07/2010 07,10/07/2010 11,.000,67376.488000,5154.500,.00,5154.500
10/07/2010 08,10/07/2010 12,.000,71823.034000,5139.300,.00,5139.300
10/07/2010 09,10/07/2010 13,.000,72645.376000,5094.400,.00,5094.400
10/07/2010 10,10/07/2010 14,.000,73313.982000,5105.800,.00,5105.800
10/07/2010 11,10/07/2010 15,.000,74299.135000,5113.700,.00,5113.700
10/07/2010 12,10/07/2010 16,.000,74811.971000,5080.200,.00,5080.200
10/07/2010 13,10/07/2010 17,.000,75132.887000,5165.700,.00,5165.700
10/07/2010 14,10/07/2010 18,.000,75450.436000,5100.400,.00,5100.400
10/07/2010 15,10/07/2010 19,.000,75507.330000,5152.100,.00,5152.100
10/07/2010 16,10/07/2010 20,.000,75106.485000,5139.300,.00,5139.300
10/07/2010 17,10/07/2010 21,.000,74985.328000,4628.400,.00,4628.400
10/07/2010 18,10/07/2010 22,.010,74453.269000,4641.100,46.43,4641.100
10/07/2010 19,10/07/2010 23,.000,74335.187000,4554.900,.00,4554.900
10/07/2010 20,10/08/2010 00,.000,77347.359000,4601.000,.00,4601.000
10/07/2010 21,10/08/2010 01,.000,76927.524000,4353.500,.00,4353.500
10/07/2010 22,10/08/2010 02,.000,73234.429000,4576.100,.00,4576.100
10/07/2010 23,10/08/2010 03,.000,67755.998000,4370.600,.00,4370.600
10/07/2010 24,10/08/2010 04,.000,62087.158000,4420.000,.00,4420.000
10/08/2010 01,10/08/2010 05,.000,57734.699000,4784.200,.00,4784.200
10/08/2010 02,10/08/2010 06,.000,55205.927000,4812.200,.00,4812.200
10/08/2010 03,10/08/2010 07,.000,53817.513000,4812.200,.00,4812.200
10/08/2010 04,10/08/2010 08,.000,53359.923000,4812.200,.00,4812.200
10/08/2010 05,10/08/2010 09,.000,54267.847000,4812.200,.00,4812.200
10/08/2010 06,10/08/2010 10,.000,58162.563000,4807.500,.00,4807.500
10/08/2010 07,10/08/2010 11,.000,65735.624000,4988.100,.00,4988.100
10/08/2010 08,10/08/2010 12,.000,70511.522000,4970.800,.00,4970.800
10/08/2010 09,10/08/2010 13,.000,71879.797000,5003.800,.00,5003.800
10/08/2010 10,10/08/2010 14,.000,72879.142000,4974.300,.00,4974.300
10/08/2010 11,10/08/2010 15,.000,73994.008000,4984.000,.00,4984.000
10/08/2010 12,10/08/2010 16,.000,74740.303000,4901.300,.00,4901.300
10/08/2010 13,10/08/2010 17,.000,75165.019000,4972.200,.00,4972.200
10/08/2010 14,10/08/2010 18,.000,75479.901000,4967.300,.00,4967.300
10/08/2010 15,10/08/2010 19,.000,75608.203000,4974.500,.00,4974.500
10/08/2010 16,10/08/2010 20,.000,75379.896000,4967.300,.00,4967.300
10/08/2010 17,10/08/2010 21,.000,75137.205000,4438.300,.00,4438.300
10/08/2010 18,10/08/2010 22,.000,74437.509000,4407.800,.00,4407.800
10/08/2010 19,10/08/2010 23,.000,73565.727000,4440.200,.00,4440.200
10/08/2010 20,10/09/2010 00,.000,75215.086000,4426.000,.00,4426.000
10/08/2010 21,10/09/2010 01,.000,73845.093000,4226.300,.00,4226.300
10/08/2010 22,10/09/2010 02,.000,70741.936000,4194.800,.00,4194.800
10/08/2010 23,10/09/2010 03,.000,66422.406000,4228.200,.00,4228.200
10/08/2010 24,10/09/2010 04,.000,61402.219000,4189.200,.00,4189.200
10/09/2010 01,10/09/2010 05,.000,57089.249000,4347.700,.00,4347.700
10/09/2010 02,10/09/2010 06,.000,54293.591000,4137.700,.00,4137.700
10/09/2010 03,10/09/2010 07,.000,52521.782000,4331.100,.00,4331.100
10/09/2010 04,10/09/2010 08,.000,51668.388000,4331.200,.00,4331.200
10/09/2010 05,10/09/2010 09,.000,51589.141000,4276.300,.00,4276.300
10/09/2010 06,10/09/2010 10,.000,52755.199000,4331.200,.00,4331.200
10/09/2010 07,10/09/2010 11,.000,55457.752000,4361.700,.00,4361.700
10/09/2010 08,10/09/2010 12,.000,58268.183000,4365.300,.00,4365.300
10/09/2010 09,10/09/2010 13,.000,61536.700000,4390.200,.00,4390.200
10/09/2010 10,10/09/2010 14,.000,64364.437000,4381.600,.00,4381.600
10/09/2010 11,10/09/2010 15,.010,66351.263000,4374.400,43.78,4374.400
10/09/2010 12,10/09/2010 16,.010,67228.092000,4336.200,43.37,4336.200
10/09/2010 13,10/09/2010 17,.020,67775.452000,4380.100,87.61,4380.100
10/09/2010 14,10/09/2010 18,.020,68113.330000,4310.000,86.22,4310.000
10/09/2010 15,10/09/2010 19,.010,68198.253000,4380.100,43.81,4380.100
10/09/2010 16,10/09/2010 20,.020,68838.394000,4379.900,87.61,4379.900
10/09/2010 17,10/09/2010 21,.020,69377.165000,4380.000,87.61,4380.000
10/09/2010 18,10/09/2010 22,.010,69492.855000,4380.100,43.84,4380.100
10/09/2010 19,10/09/2010 23,.010,69667.090000,4380.100,43.80,4380.100
10/09/2010 20,10/10/2010 00,.020,71971.003000,4379.900,87.61,4379.900
10/09/2010 21,10/10/2010 01,.020,70771.579000,4379.900,87.60,4379.900
10/09/2010 22,10/10/2010 02,.000,68020.023000,4329.400,.00,4329.400
10/09/2010 23,10/10/2010 03,.000,63967.122000,4379.900,.00,4379.900
10/09/2010 24,10/10/2010 04,.000,59483.835000,4369.600,.00,4369.600
10/10/2010 01,10/10/2010 05,.010,55541.265000,4649.100,46.50,4649.100
10/10/2010 02,10/10/2010 06,.000,52637.058000,4353.100,.00,4353.100
10/10/2010 03,10/10/2010 07,.000,50758.738000,4354.400,.00,4354.400
10/10/2010 04,10/10/2010 08,.000,49932.758000,4644.400,.00,4644.400
10/10/2010 05,10/10/2010 09,.000,49588.493000,4677.400,.00,4677.400
10/10/2010 06,10/10/2010 10,.000,50344.589000,4643.100,.00,4643.100
10/10/2010 07,10/10/2010 11,.000,51891.665000,4642.900,.00,4642.900
10/10/2010 08,10/10/2010 12,.000,53820.585000,4644.500,.00,4644.500
10/10/2010 09,10/10/2010 13,.000,56895.514000,4671.900,.00,4671.900
10/10/2010 10,10/10/2010 14,.000,59862.088000,4597.300,.00,4597.300
10/10/2010 11,10/10/2010 15,.010,61752.238000,4630.500,46.34,4630.500
10/10/2010 12,10/10/2010 16,.010,63450.801000,4498.800,45.00,4498.800
10/10/2010 13,10/10/2010 17,.010,64889.316000,4354.600,43.57,4354.600
10/10/2010 14,10/10/2010 18,.010,66049.420000,4364.500,43.66,4364.500
10/10/2010 15,10/10/2010 19,.010,67074.686000,4379.900,43.83,4379.900
10/10/2010 16,10/10/2010 20,.020,67960.351000,4619.100,92.38,4619.100
10/10/2010 17,10/10/2010 21,.020,69012.385000,4619.100,92.39,4619.100
10/10/2010 18,10/10/2010 22,.020,69807.956000,4619.200,92.40,4619.200
10/10/2010 19,10/10/2010 23,.040,70609.984000,4543.800,181.72,4543.800
10/10/2010 20,10/11/2010 00,.040,73934.603000,4531.200,181.28,4531.200
10/10/2010 21,10/11/2010 01,.020,73091.210000,4619.100,92.37,4619.100
10/10/2010 22,10/11/2010 02,.010,69689.422000,4613.200,46.17,4613.200
10/10/2010 23,10/11/2010 03,.010,65396.080000,4606.100,46.09,4606.100
10/10/2010 24,10/11/2010 04,.000,60921.255000,4560.900,.00,4560.900
10/11/2010 01,10/11/2010 05,.000,57033.582000,5074.100,.00,5074.100
10/11/2010 02,10/11/2010 06,.000,54415.685000,5169.700,.00,5169.700
10/11/2010 03,10/11/2010 07,.000,53028.099000,5083.200,.00,5083.200
10/11/2010 04,10/11/2010 08,.000,52287.200000,5114.500,.00,5114.500
10/11/2010 05,10/11/2010 09,.000,53218.003000,5072.100,.00,5072.100
10/11/2010 06,10/11/2010 10,.000,56527.457000,5101.700,.00,5101.700
10/11/2010 07,10/11/2010 11,.000,63199.440000,5315.200,.00,5315.200
10/11/2010 08,10/11/2010 12,.000,67757.138000,5279.700,.00,5279.700
10/11/2010 09,10/11/2010 13,.000,70324.119000,5321.000,.00,5321.000
10/11/2010 10,10/11/2010 14,.000,73107.900000,5282.900,.00,5282.900
10/11/2010 11,10/11/2010 15,.000,75912.252000,5314.300,.00,5314.300
10/11/2010 12,10/11/2010 16,.000,78206.122000,5298.800,.00,5298.800
10/11/2010 13,10/11/2010 17,.000,80070.193000,5301.800,.00,5301.800
10/11/2010 14,10/11/2010 18,.010,81759.983000,5286.000,52.89,5286.000
10/11/2010 15,10/11/2010 19,.010,82835.706000,5301.100,53.00,5301.100
10/11/2010 16,10/11/2010 20,.010,83188.044000,5330.500,53.35,5330.500
10/11/2010 17,10/11/2010 21,.010,83411.960000,5337.200,53.41,5337.200
10/11/2010 18,10/11/2010 22,.010,82729.761000,4762.200,47.64,4762.200
10/11/2010 19,10/11/2010 23,.010,82362.037000,4771.100,47.76,4771.100
10/11/2010 20,10/12/2010 00,.010,84121.042000,4766.600,47.68,4766.600
10/11/2010 21,10/12/2010 01,.000,82073.517000,4574.700,.00,4574.700
10/11/2010 22,10/12/2010 02,.000,77377.443000,4519.200,.00,4519.200
10/11/2010 23,10/12/2010 03,.000,71329.347000,4497.400,.00,4497.400
10/11/2010 24,10/12/2010 04,.000,64958.107000,4433.400,.00,4433.400
10/12/2010 01,10/12/2010 05,.000,59931.994000,4931.100,.00,4931.100
