Preliminary Day-ahead Scheduling Reserve Summary,,,,,,
Month:,"November, 2010 ",Report Creation Timestamp (EPT):, 10/27/2011 01:12:19 PM,,,
11/30/2010 11,11/30/2010 16,0,79972.719,5551.8,0,5551.8
11/30/2010 12,11/30/2010 17,0,79852.303,5680.1,0,5680.1
11/30/2010 13,11/30/2010 18,0,79848.587,5532.1,0,5532.1
11/30/2010 14,11/30/2010 19,0,79616.21,5658.6,0,5658.6
11/30/2010 15,11/30/2010 20,0,79280.444,5676.6,0,5676.6
11/30/2010 16,11/30/2010 21,0,79173.151,5604.6,0,5604.6
11/30/2010 17,11/30/2010 22,0,82060.006,5518.9,0,5518.9
11/30/2010 18,11/30/2010 23,0.02,86507.861,5573.4,111.47,5573.4
11/30/2010 19,12/01/2010 00,0.02,86643.728,5651.5,113.03,5651.5
11/30/2010 20,12/01/2010 01,0.01,85286.239,5653.7,56.54,5653.7
11/30/2010 21,12/01/2010 02,0,83304.726,5329.2,0,5329.2
11/30/2010 22,12/01/2010 03,0,79658.583,5372.7,0,5372.7
11/30/2010 23,12/01/2010 04,0,74026.382,5344.4,0,5344.4
11/30/2010 24,12/01/2010 05,0,68046.965,5486.4,0,5486.4
End of Report,,,,,,
