Preliminary Day-ahead Scheduling Reserve Summary
Month:,"August, 2011" ,Report Creation Timestamp (EPT):, 10/03/2012 11:29:42 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
08/04/2011 24,08/05/2011 04,.000,94738.225000,7184.800,.00,7184.800
08/05/2011 01,08/05/2011 05,.000,86998.103000,7839.600,.00,7839.600
08/05/2011 02,08/05/2011 06,.000,81359.028000,7702.800,.00,7702.800
08/05/2011 03,08/05/2011 07,.000,77853.380000,7868.900,.00,7868.900
08/05/2011 04,08/05/2011 08,.000,75629.041000,7720.100,.00,7720.100
08/05/2011 05,08/05/2011 09,.000,75438.699000,7862.300,.00,7862.300
08/05/2011 06,08/05/2011 10,.000,77966.452000,7707.700,.00,7707.700
08/05/2011 07,08/05/2011 11,.000,82208.027000,7796.000,.00,7796.000
08/05/2011 08,08/05/2011 12,.000,88337.417000,7932.400,.00,7932.400
08/05/2011 09,08/05/2011 13,.000,95226.125000,7966.900,.00,7966.900
08/05/2011 10,08/05/2011 14,.010,101711.726000,7852.800,78.54,7852.800
08/05/2011 11,08/05/2011 15,.020,108130.594000,7787.200,155.73,7787.200
08/05/2011 12,08/05/2011 16,.020,113048.235000,7827.200,156.54,7827.200
08/05/2011 13,08/05/2011 17,.040,117332.681000,7837.500,313.52,7837.500
08/05/2011 14,08/05/2011 18,.050,120671.869000,7837.700,392.01,7837.700
08/05/2011 15,08/05/2011 19,.100,123299.609000,7883.200,788.32,7883.200
08/05/2011 16,08/05/2011 20,.750,124632.454000,7842.400,5881.94,7842.400
08/05/2011 17,08/05/2011 21,.750,125579.656000,7822.300,5866.88,7822.300
08/05/2011 18,08/05/2011 22,.080,125086.921000,7847.200,627.80,7847.200
08/05/2011 19,08/05/2011 23,.040,121810.809000,7732.500,309.27,7732.500
08/05/2011 20,08/06/2011 00,.020,116538.952000,7728.200,154.55,7728.200
08/05/2011 21,08/06/2011 01,.040,113166.298000,7745.000,309.79,7745.000
08/05/2011 22,08/06/2011 02,.020,110970.859000,7689.200,153.77,7689.200
08/05/2011 23,08/06/2011 03,.000,104397.217000,7708.800,.00,7708.800
08/05/2011 24,08/06/2011 04,.000,96193.180000,7701.100,.00,7701.100
08/06/2011 01,08/06/2011 05,.020,88937.925000,7162.100,143.28,7162.100
08/06/2011 02,08/06/2011 06,.010,83499.047000,7238.700,72.44,7238.700
08/06/2011 03,08/06/2011 07,.010,79627.537000,7210.700,72.09,7210.700
08/06/2011 04,08/06/2011 08,.000,77107.778000,7212.700,.00,7212.700
08/06/2011 05,08/06/2011 09,.000,75939.951000,7173.000,.00,7173.000
08/06/2011 06,08/06/2011 10,.000,76212.923000,7032.100,.00,7032.100
08/06/2011 07,08/06/2011 11,.000,77208.958000,7133.700,.00,7133.700
08/06/2011 08,08/06/2011 12,.000,80181.321000,7220.000,.00,7220.000
08/06/2011 09,08/06/2011 13,.010,86593.300000,7187.600,71.88,7187.600
08/06/2011 10,08/06/2011 14,.020,93443.095000,7199.800,144.01,7199.800
08/06/2011 11,08/06/2011 15,.040,99869.616000,7149.200,285.99,7149.200
08/06/2011 12,08/06/2011 16,.050,104862.928000,6946.000,347.40,6946.000
08/06/2011 13,08/06/2011 17,.250,109179.402000,7098.100,1774.63,7098.100
08/06/2011 14,08/06/2011 18,1.000,111957.509000,7060.000,7059.99,7060.000
08/06/2011 15,08/06/2011 19,1.000,113457.629000,7077.401,7077.40,7077.401
08/06/2011 16,08/06/2011 20,2.600,114210.849000,7012.300,18232.00,7012.300
08/06/2011 17,08/06/2011 21,3.000,114457.426000,7012.300,21036.89,7012.300
08/06/2011 18,08/06/2011 22,1.000,113261.465000,7081.599,7081.60,7081.599
08/06/2011 19,08/06/2011 23,.250,110885.121000,7162.200,1790.64,7162.200
08/06/2011 20,08/07/2011 00,.050,108031.708000,7188.000,359.55,7188.000
08/06/2011 21,08/07/2011 01,.100,106815.284000,7194.000,719.40,7194.000
08/06/2011 22,08/07/2011 02,.040,105088.984000,7196.800,287.92,7196.800
08/06/2011 23,08/07/2011 03,.050,99856.883000,6979.000,349.06,6979.000
08/06/2011 24,08/07/2011 04,.020,93427.498000,7176.200,143.55,7176.200
08/07/2011 01,08/07/2011 05,.020,87106.041000,7316.900,146.36,7316.900
08/07/2011 02,08/07/2011 06,.020,82354.620000,7276.500,145.55,7276.500
08/07/2011 03,08/07/2011 07,.010,79184.095000,6994.200,69.95,6994.200
08/07/2011 04,08/07/2011 08,.010,76733.220000,6989.701,69.93,6989.701
08/07/2011 05,08/07/2011 09,.010,75741.304000,6926.899,69.26,6926.899
08/07/2011 06,08/07/2011 10,.010,75799.146000,7139.301,71.41,7139.301
08/07/2011 07,08/07/2011 11,.000,76291.418000,7172.100,.00,7172.100
08/07/2011 08,08/07/2011 12,.010,78648.824000,7133.300,71.36,7133.300
08/07/2011 09,08/07/2011 13,.010,84143.678000,7317.800,73.20,7317.800
08/07/2011 10,08/07/2011 14,.020,91102.453000,7293.600,145.87,7293.600
08/07/2011 11,08/07/2011 15,.050,98016.045000,7053.200,352.81,7053.200
08/07/2011 12,08/07/2011 16,.050,104370.277000,7148.600,357.57,7148.600
08/07/2011 13,08/07/2011 17,.100,110101.251000,7298.700,729.87,7298.700
08/07/2011 14,08/07/2011 18,1.000,114666.969000,7206.299,7206.29,7206.299
08/07/2011 15,08/07/2011 19,2.000,118030.825000,6956.000,13911.99,6956.000
08/07/2011 16,08/07/2011 20,5.000,120364.866000,6974.599,34873.00,6974.599
08/07/2011 17,08/07/2011 21,5.000,121218.739000,7107.199,35536.00,7107.199
08/07/2011 18,08/07/2011 22,5.000,120447.822000,7097.599,35488.00,7097.599
08/07/2011 19,08/07/2011 23,2.000,117947.250000,7225.400,14450.79,7225.400
08/07/2011 20,08/08/2011 00,.100,114532.273000,7373.000,737.30,7373.000
08/07/2011 21,08/08/2011 01,1.000,113063.012000,7340.600,7340.61,7340.600
08/07/2011 22,08/08/2011 02,.080,110711.065000,7352.000,588.12,7352.000
08/07/2011 23,08/08/2011 03,.050,104123.996000,7051.000,352.70,7051.000
08/07/2011 24,08/08/2011 04,.040,96069.018000,7171.000,286.87,7171.000
08/08/2011 01,08/08/2011 05,.010,88741.070000,6922.700,69.26,6922.700
08/08/2011 02,08/08/2011 06,.010,83721.265000,7109.400,71.16,7109.400
08/08/2011 03,08/08/2011 07,.000,80436.099000,7169.900,.00,7169.900
08/08/2011 04,08/08/2011 08,.000,78692.008000,7249.500,.00,7249.500
08/08/2011 05,08/08/2011 09,.000,78712.881000,7121.800,.00,7121.800
