Preliminary Day-ahead Scheduling Reserve Summary
Month:,"April, 2011" ,Report Creation Timestamp (EPT):, 12/03/2012 01:36:51 PM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
04/08/2011 04,04/08/2011 08,.000,57225.228000,4717.400,.00,4717.400
04/08/2011 05,04/08/2011 09,.000,58452.601000,4732.800,.00,4732.800
04/08/2011 06,04/08/2011 10,.000,62827.534000,4898.700,.00,4898.700
04/08/2011 07,04/08/2011 11,.000,70663.077000,4942.700,.00,4942.700
04/08/2011 08,04/08/2011 12,.010,75765.630000,4914.900,49.17,4914.900
04/08/2011 09,04/08/2011 13,.010,76988.498000,4912.500,49.15,4912.500
04/08/2011 10,04/08/2011 14,.010,77617.389000,4921.600,49.26,4921.600
04/08/2011 11,04/08/2011 15,.010,77913.701000,4929.800,49.33,4929.800
04/08/2011 12,04/08/2011 16,.010,77917.029000,4918.900,49.22,4918.900
04/08/2011 13,04/08/2011 17,.000,77548.781000,4934.800,.00,4934.800
04/08/2011 14,04/08/2011 18,.000,77472.030000,4882.500,.00,4882.500
04/08/2011 15,04/08/2011 19,.000,76763.131000,4934.600,.00,4934.600
04/08/2011 16,04/08/2011 20,.000,76202.589000,4628.600,.00,4628.600
04/08/2011 17,04/08/2011 21,.000,76137.659000,4609.700,.00,4609.700
04/08/2011 18,04/08/2011 22,.000,76144.807000,4697.400,.00,4697.400
04/08/2011 19,04/08/2011 23,.000,75814.074000,4741.600,.00,4741.600
04/08/2011 20,04/09/2011 00,.000,76441.319000,4685.800,.00,4685.800
04/08/2011 21,04/09/2011 01,.010,77310.072000,4582.000,45.85,4582.000
04/08/2011 22,04/09/2011 02,.000,75297.207000,4642.800,.00,4642.800
04/08/2011 23,04/09/2011 03,.000,71104.998000,4605.100,.00,4605.100
04/08/2011 24,04/09/2011 04,.000,66126.699000,4641.500,.00,4641.500
04/09/2011 01,04/09/2011 05,.010,62000.192000,4262.600,42.64,4262.600
04/09/2011 02,04/09/2011 06,.010,59290.561000,4288.100,42.90,4288.100
04/09/2011 03,04/09/2011 07,.010,57853.269000,4312.000,43.16,4312.000
04/09/2011 04,04/09/2011 08,.010,57214.654000,4274.200,42.75,4274.200
04/09/2011 05,04/09/2011 09,.000,57265.756000,4338.800,.00,4338.800
04/09/2011 06,04/09/2011 10,.000,58911.973000,4319.100,.00,4319.100
04/09/2011 07,04/09/2011 11,.000,61653.898000,4290.000,.00,4290.000
04/09/2011 08,04/09/2011 12,.010,64515.570000,4215.500,42.20,4215.500
04/09/2011 09,04/09/2011 13,.010,67732.273000,4180.400,41.83,4180.400
04/09/2011 10,04/09/2011 14,.020,70027.296000,4190.300,83.81,4190.300
04/09/2011 11,04/09/2011 15,.020,70825.172000,4200.600,84.02,4200.600
04/09/2011 12,04/09/2011 16,.020,70320.933000,4168.800,83.39,4168.800
04/09/2011 13,04/09/2011 17,.020,69035.298000,4180.400,83.62,4180.400
04/09/2011 14,04/09/2011 18,.010,67744.204000,4200.300,42.02,4200.300
04/09/2011 15,04/09/2011 19,.010,66339.781000,4256.700,42.59,4256.700
04/09/2011 16,04/09/2011 20,.010,65571.327000,4061.800,40.62,4061.800
04/09/2011 17,04/09/2011 21,.000,65186.419000,4047.700,.00,4047.700
04/09/2011 18,04/09/2011 22,.000,65483.105000,4300.100,.00,4300.100
04/09/2011 19,04/09/2011 23,.000,65835.563000,4346.100,.00,4346.100
04/09/2011 20,04/10/2011 00,.020,67457.906000,4151.500,83.03,4151.500
04/09/2011 21,04/10/2011 01,.040,69555.526000,3985.500,159.42,3985.500
04/09/2011 22,04/10/2011 02,.010,68476.204000,4284.200,42.86,4284.200
04/09/2011 23,04/10/2011 03,.000,65322.923000,4295.400,.00,4295.400
04/09/2011 24,04/10/2011 04,.000,61387.952000,4363.700,.00,4363.700
04/10/2011 01,04/10/2011 05,.000,57770.993000,4530.700,.00,4530.700
04/10/2011 02,04/10/2011 06,.000,55273.245000,4818.500,.00,4818.500
04/10/2011 03,04/10/2011 07,.000,53999.150000,4965.100,.00,4965.100
04/10/2011 04,04/10/2011 08,.000,53224.679000,4899.100,.00,4899.100
04/10/2011 05,04/10/2011 09,.000,53170.121000,4924.400,.00,4924.400
04/10/2011 06,04/10/2011 10,.000,54125.317000,4939.900,.00,4939.900
04/10/2011 07,04/10/2011 11,.000,55648.335000,4987.100,.00,4987.100
04/10/2011 08,04/10/2011 12,.000,57432.132000,4868.000,.00,4868.000
04/10/2011 09,04/10/2011 13,.000,60566.699000,4968.500,.00,4968.500
04/10/2011 10,04/10/2011 14,.000,63044.175000,4880.300,.00,4880.300
04/10/2011 11,04/10/2011 15,.000,63917.002000,4918.300,.00,4918.300
04/10/2011 12,04/10/2011 16,.010,64397.992000,4778.700,47.82,4778.700
04/10/2011 13,04/10/2011 17,.010,64296.034000,4821.500,48.30,4821.500
04/10/2011 14,04/10/2011 18,.010,64027.093000,4653.800,46.58,4653.800
04/10/2011 15,04/10/2011 19,.010,63566.476000,4779.900,47.84,4779.900
04/10/2011 16,04/10/2011 20,.020,63748.229000,4780.400,95.63,4780.400
04/10/2011 17,04/10/2011 21,.020,64148.750000,4756.300,95.14,4756.300
04/10/2011 18,04/10/2011 22,.020,65057.798000,4780.400,95.62,4780.400
04/10/2011 19,04/10/2011 23,.020,65641.952000,4794.300,95.90,4794.300
04/10/2011 20,04/11/2011 00,.040,67601.839000,4482.400,179.27,4482.400
04/10/2011 21,04/11/2011 01,.050,71699.633000,4463.400,223.23,4463.400
04/10/2011 22,04/11/2011 02,.040,70393.190000,4612.300,184.53,4612.300
04/10/2011 23,04/11/2011 03,.000,66159.850000,4958.200,.00,4958.200
04/10/2011 24,04/11/2011 04,.000,61230.695000,4848.300,.00,4848.300
04/11/2011 01,04/11/2011 05,.000,57236.634000,5166.400,.00,5166.400
04/11/2011 02,04/11/2011 06,.000,54793.434000,5199.200,.00,5199.200
04/11/2011 03,04/11/2011 07,.000,53520.906000,5389.500,.00,5389.500
04/11/2011 04,04/11/2011 08,.000,53339.750000,5270.600,.00,5270.600
04/11/2011 05,04/11/2011 09,.000,54086.569000,5309.000,.00,5309.000
04/11/2011 06,04/11/2011 10,.000,58416.397000,5219.600,.00,5219.600
04/11/2011 07,04/11/2011 11,.000,66108.623000,5390.500,.00,5390.500
04/11/2011 08,04/11/2011 12,.010,70594.424000,5361.600,53.66,5361.600
04/11/2011 09,04/11/2011 13,.010,72445.763000,5315.400,53.18,5315.400
04/11/2011 10,04/11/2011 14,.010,73534.342000,5267.300,52.69,5267.300
04/11/2011 11,04/11/2011 15,.010,74556.859000,5326.900,53.33,5326.900
04/11/2011 12,04/11/2011 16,.010,75341.308000,5128.900,51.30,5128.900
04/11/2011 13,04/11/2011 17,.020,75803.741000,5196.900,103.95,5196.900
04/11/2011 14,04/11/2011 18,.040,76412.554000,5169.700,206.82,5169.700
04/11/2011 15,04/11/2011 19,.040,76756.452000,5110.900,204.47,5110.900
04/11/2011 16,04/11/2011 20,.040,76382.437000,5076.700,203.04,5076.700
04/11/2011 17,04/11/2011 21,.040,76502.162000,4590.200,183.63,4590.200
04/11/2011 18,04/11/2011 22,.040,76308.356000,4587.000,183.50,4587.000
04/11/2011 19,04/11/2011 23,.040,75666.011000,4310.100,172.39,4310.100
04/11/2011 20,04/12/2011 00,.040,76543.273000,4272.300,170.86,4272.300
04/11/2011 21,04/12/2011 01,.040,79143.461000,4275.600,171.06,4275.600
04/11/2011 22,04/12/2011 02,.010,76522.083000,4476.700,44.80,4476.700
04/11/2011 23,04/12/2011 03,.010,70708.839000,4463.500,44.68,4463.500
04/11/2011 24,04/12/2011 04,.000,64406.868000,4479.400,.00,4479.400
04/12/2011 01,04/12/2011 05,.000,59618.013000,5047.000,.00,5047.000
04/12/2011 02,04/12/2011 06,.000,56694.319000,5093.100,.00,5093.100
04/12/2011 03,04/12/2011 07,.000,55043.835000,5108.200,.00,5108.200
04/12/2011 04,04/12/2011 08,.000,54418.142000,5083.800,.00,5083.800
04/12/2011 05,04/12/2011 09,.000,55155.553000,5077.900,.00,5077.900
04/12/2011 06,04/12/2011 10,.000,59124.799000,5082.600,.00,5082.600
04/12/2011 07,04/12/2011 11,.000,66580.000000,5065.400,.00,5065.400
04/12/2011 08,04/12/2011 12,.000,71552.414000,5039.700,.00,5039.700
04/12/2011 09,04/12/2011 13,.010,73263.753000,4996.800,50.01,4996.800
04/12/2011 10,04/12/2011 14,.010,74399.212000,5018.700,50.23,5018.700
04/12/2011 11,04/12/2011 15,.010,75423.808000,4972.500,49.77,4972.500
04/12/2011 12,04/12/2011 16,.000,75677.431000,4947.900,.00,4947.900
04/12/2011 13,04/12/2011 17,.000,75632.492000,4991.000,.00,4991.000
04/12/2011 14,04/12/2011 18,.000,75421.372000,4993.500,.00,4993.500
04/12/2011 15,04/12/2011 19,.000,74860.214000,5049.800,.00,5049.800
