Preliminary Day-ahead Scheduling Reserve Summary
Month:,"February, 2010" ,Report Creation Timestamp (EPT):, 03/30/2012 09:56:30 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
02/16/2010 07,02/16/2010 12,.050,90624.262000,6067.500,303.49,6067.500
02/16/2010 08,02/16/2010 13,.050,95313.258000,6096.100,304.95,6096.100
02/16/2010 09,02/16/2010 14,.050,96174.200000,6107.300,305.44,6107.300
02/16/2010 10,02/16/2010 15,.040,95557.061000,6109.100,244.36,6109.100
02/16/2010 11,02/16/2010 16,.050,94824.191000,6297.300,314.93,6297.300
02/16/2010 12,02/16/2010 17,.050,93623.672000,6215.800,310.91,6215.800
02/16/2010 13,02/16/2010 18,.040,92384.908000,6079.000,243.15,6079.000
02/16/2010 14,02/16/2010 19,.020,91377.942000,6069.900,121.42,6069.900
02/16/2010 15,02/16/2010 20,.010,90528.444000,6250.800,62.53,6250.800
02/16/2010 16,02/16/2010 21,.010,90319.280000,6240.100,62.41,6240.100
02/16/2010 17,02/16/2010 22,.010,91626.957000,6267.800,62.70,6267.800
02/16/2010 18,02/16/2010 23,.050,95182.024000,6291.800,314.68,6291.800
02/16/2010 19,02/17/2010 00,.500,99978.652000,6300.100,3150.05,6300.100
02/16/2010 20,02/17/2010 01,.070,100135.822000,6286.000,440.00,6286.000
02/16/2010 21,02/17/2010 02,.070,98179.309000,6281.100,439.66,6281.100
02/16/2010 22,02/17/2010 03,.040,94524.298000,6123.300,244.96,6123.300
02/16/2010 23,02/17/2010 04,.040,89070.440000,6240.100,249.58,6240.100
02/16/2010 24,02/17/2010 05,.000,83819.527000,6168.300,.00,6168.300
02/17/2010 01,02/17/2010 06,.000,79712.649000,6112.400,.00,6112.400
02/17/2010 02,02/17/2010 07,.000,77874.557000,6200.700,.00,6200.700
02/17/2010 03,02/17/2010 08,.000,77117.338000,6047.500,.00,6047.500
02/17/2010 04,02/17/2010 09,.000,77199.911000,6057.000,.00,6057.000
02/17/2010 05,02/17/2010 10,.000,78852.470000,6089.500,.00,6089.500
02/17/2010 06,02/17/2010 11,.010,83570.975000,6023.700,60.28,6023.700
02/17/2010 07,02/17/2010 12,.040,91339.275000,6121.600,244.91,6121.600
02/17/2010 08,02/17/2010 13,.080,95223.625000,6198.700,495.90,6198.700
02/17/2010 09,02/17/2010 14,.070,95144.148000,5991.600,419.43,5991.600
02/17/2010 10,02/17/2010 15,.050,93749.014000,5992.200,299.74,5992.200
02/17/2010 11,02/17/2010 16,.040,92752.343000,5995.500,239.86,5995.500
02/17/2010 12,02/17/2010 17,.040,91740.484000,5987.600,239.52,5987.600
02/17/2010 13,02/17/2010 18,.040,90718.982000,6156.800,246.28,6156.800
02/17/2010 14,02/17/2010 19,.020,90146.352000,6091.000,121.82,6091.000
02/17/2010 15,02/17/2010 20,.010,89492.184000,6021.800,60.23,6021.800
02/17/2010 16,02/17/2010 21,.010,89360.351000,5990.800,59.95,5990.800
02/17/2010 17,02/17/2010 22,.010,90748.928000,6026.500,60.30,6026.500
02/17/2010 18,02/17/2010 23,.050,94032.647000,6150.200,307.62,6150.200
02/17/2010 19,02/18/2010 00,.080,98333.074000,5980.300,478.36,5980.300
02/17/2010 20,02/18/2010 01,.080,98275.294000,6155.500,492.40,6155.500
02/17/2010 21,02/18/2010 02,.050,96971.201000,6156.400,307.90,6156.400
02/17/2010 22,02/18/2010 03,.040,93628.438000,6046.900,241.93,6046.900
02/17/2010 23,02/18/2010 04,.010,88324.206000,5986.700,59.89,5986.700
02/17/2010 24,02/18/2010 05,.000,82813.819000,6017.100,.00,6017.100
02/18/2010 01,02/18/2010 06,.000,78677.505000,5860.200,.00,5860.200
02/18/2010 02,02/18/2010 07,.000,76433.372000,6066.500,.00,6066.500
02/18/2010 03,02/18/2010 08,.000,75605.776000,6073.100,.00,6073.100
02/18/2010 04,02/18/2010 09,.000,75558.974000,6058.100,.00,6058.100
02/18/2010 05,02/18/2010 10,.000,76805.947000,5914.200,.00,5914.200
02/18/2010 06,02/18/2010 11,.000,81239.999000,5886.800,.00,5886.800
02/18/2010 07,02/18/2010 12,.040,89084.263000,5890.300,235.60,5890.300
02/18/2010 08,02/18/2010 13,.050,93160.458000,6080.400,304.15,6080.400
02/18/2010 09,02/18/2010 14,.050,92828.318000,6099.300,305.10,6099.300
02/18/2010 10,02/18/2010 15,.040,91435.293000,5887.900,235.50,5887.900
02/18/2010 11,02/18/2010 16,.040,90298.525000,5875.400,235.01,5875.400
02/18/2010 12,02/18/2010 17,.040,88892.852000,5872.200,234.86,5872.200
02/18/2010 13,02/18/2010 18,.040,87574.670000,5817.200,232.68,5817.200
02/18/2010 14,02/18/2010 19,.010,86343.868000,5763.000,57.68,5763.000
02/18/2010 15,02/18/2010 20,.010,85043.239000,5998.800,60.03,5998.800
02/18/2010 16,02/18/2010 21,.000,84143.090000,6002.700,.00,6002.700
02/18/2010 17,02/18/2010 22,.000,85063.512000,6011.100,.00,6011.100
02/18/2010 18,02/18/2010 23,.040,88349.633000,6043.300,241.75,6043.300
02/18/2010 19,02/19/2010 00,.070,93786.777000,5905.400,413.41,5905.400
02/18/2010 20,02/19/2010 01,.070,94792.555000,5891.300,412.38,5891.300
02/18/2010 21,02/19/2010 02,.050,93630.881000,5891.200,294.69,5891.200
02/18/2010 22,02/19/2010 03,.040,90427.675000,6064.200,242.57,6064.200
02/18/2010 23,02/19/2010 04,.000,85424.380000,5816.700,.00,5816.700
02/18/2010 24,02/19/2010 05,.000,80171.884000,5839.600,.00,5839.600
02/19/2010 01,02/19/2010 06,.000,76335.106000,5287.800,.00,5287.800
02/19/2010 02,02/19/2010 07,.000,74216.632000,5372.400,.00,5372.400
02/19/2010 03,02/19/2010 08,.000,73507.788000,5372.700,.00,5372.700
02/19/2010 04,02/19/2010 09,.000,73501.781000,5334.400,.00,5334.400
02/19/2010 05,02/19/2010 10,.000,75333.354000,5339.700,.00,5339.700
02/19/2010 06,02/19/2010 11,.010,80115.062000,5099.200,51.01,5099.200
02/19/2010 07,02/19/2010 12,.050,88140.152000,5375.000,268.84,5375.000
02/19/2010 08,02/19/2010 13,.080,92193.564000,5386.000,430.86,5386.000
02/19/2010 09,02/19/2010 14,.080,91725.984000,5287.300,422.97,5287.300
02/19/2010 10,02/19/2010 15,.040,89863.494000,5292.100,211.72,5292.100
02/19/2010 11,02/19/2010 16,.040,87993.604000,5398.700,215.93,5398.700
02/19/2010 12,02/19/2010 17,.040,86004.229000,5192.800,207.77,5192.800
02/19/2010 13,02/19/2010 18,.040,83940.195000,5238.200,209.57,5238.200
02/19/2010 14,02/19/2010 19,.010,82331.224000,5264.000,52.66,5264.000
02/19/2010 15,02/19/2010 20,.000,80714.367000,5273.100,.00,5273.100
02/19/2010 16,02/19/2010 21,.000,79573.443000,5474.400,.00,5474.400
02/19/2010 17,02/19/2010 22,.000,79928.584000,5509.700,.00,5509.700
02/19/2010 18,02/19/2010 23,.040,82860.306000,5508.600,220.39,5508.600
02/19/2010 19,02/20/2010 00,.050,88193.163000,5308.400,265.46,5308.400
02/19/2010 20,02/20/2010 01,.050,88900.729000,5266.000,263.37,5266.000
02/19/2010 21,02/20/2010 02,.050,87857.152000,5276.600,263.88,5276.600
02/19/2010 22,02/20/2010 03,.040,85893.164000,5466.500,218.69,5466.500
02/19/2010 23,02/20/2010 04,.010,82358.191000,5298.700,53.02,5298.700
02/19/2010 24,02/20/2010 05,.010,78116.679000,5379.600,53.82,5379.600
02/20/2010 01,02/20/2010 06,.010,74462.755000,5536.300,55.38,5536.300
02/20/2010 02,02/20/2010 07,.010,72598.839000,5600.400,56.02,5600.400
02/20/2010 03,02/20/2010 08,.010,71690.514000,5600.300,56.01,5600.300
02/20/2010 04,02/20/2010 09,.010,71844.043000,5600.100,56.00,5600.100
02/20/2010 05,02/20/2010 10,.010,72450.150000,5600.200,56.00,5600.200
02/20/2010 06,02/20/2010 11,.010,74433.243000,5600.500,56.02,5600.500
02/20/2010 07,02/20/2010 12,.040,77604.571000,5401.200,216.03,5401.200
02/20/2010 08,02/20/2010 13,.040,80512.779000,5375.800,215.02,5375.800
02/20/2010 09,02/20/2010 14,.050,82467.420000,5226.900,261.43,5226.900
02/20/2010 10,02/20/2010 15,.050,82801.749000,5077.400,253.95,5077.400
02/20/2010 11,02/20/2010 16,.050,81973.036000,5569.700,278.55,5569.700
02/20/2010 12,02/20/2010 17,.050,80256.934000,5414.000,270.80,5414.000
02/20/2010 13,02/20/2010 18,.040,78057.960000,5348.700,213.98,5348.700
02/20/2010 14,02/20/2010 19,.010,75834.103000,5453.400,54.56,5453.400
02/20/2010 15,02/20/2010 20,.010,74138.461000,5480.200,54.84,5480.200
02/20/2010 16,02/20/2010 21,.010,73421.220000,5540.300,55.42,5540.300
02/20/2010 17,02/20/2010 22,.010,74125.168000,5540.300,55.43,5540.300
02/20/2010 18,02/20/2010 23,.050,76944.382000,5290.300,264.63,5290.300
02/20/2010 19,02/21/2010 00,.070,82266.282000,5278.300,369.50,5278.300
02/20/2010 20,02/21/2010 01,.070,83238.685000,5248.200,367.36,5248.200
02/20/2010 21,02/21/2010 02,.050,82628.006000,5263.200,263.28,5263.200
02/20/2010 22,02/21/2010 03,.050,80889.460000,5563.700,278.29,5563.700
02/20/2010 23,02/21/2010 04,.040,77866.365000,5060.300,202.43,5060.300
02/20/2010 24,02/21/2010 05,.040,74534.829000,5105.100,204.24,5105.100
02/21/2010 01,02/21/2010 06,.040,71536.337000,5385.300,215.40,5385.300
02/21/2010 02,02/21/2010 07,.040,69666.577000,5387.700,215.50,5387.700
02/21/2010 03,02/21/2010 08,.040,68821.617000,5382.500,215.35,5382.500
02/21/2010 04,02/21/2010 09,.040,68650.514000,5409.600,216.38,5409.600
02/21/2010 05,02/21/2010 10,.040,69036.218000,5378.700,215.16,5378.700
02/21/2010 06,02/21/2010 11,.040,70616.347000,5388.600,215.50,5388.600
02/21/2010 07,02/21/2010 12,.040,72885.456000,5347.500,213.91,5347.500
02/21/2010 08,02/21/2010 13,.040,74728.197000,5395.300,215.79,5395.300
