Preliminary Day-ahead Scheduling Reserve Summary
Month:,"January, 2011" ,Report Creation Timestamp (EPT):, 03/05/2013 10:56:59 AM
EPT Hour Ending,GMT Hour Ending,DASRMCP ($/MWh),Total PJM RT Load (MWh),Total PJM Cleared DASR MWh,Total PJM DASR Credits ($),Total PJM Adjusted DASR Obligation (MWh)
01/10/2011 13,01/10/2011 18,.020,94953.262000,6510.400,130.20,6510.400
01/10/2011 14,01/10/2011 19,.010,93506.669000,6595.400,65.98,6595.400
01/10/2011 15,01/10/2011 20,.010,92341.902000,6596.300,65.94,6596.300
01/10/2011 16,01/10/2011 21,.010,92072.198000,6596.500,65.96,6596.500
01/10/2011 17,01/10/2011 22,.020,94256.312000,6504.100,130.08,6504.100
01/10/2011 18,01/10/2011 23,.420,100538.378000,6405.100,2690.15,6405.100
01/10/2011 19,01/11/2011 00,.420,102536.727000,6444.200,2706.57,6444.200
01/10/2011 20,01/11/2011 01,.050,101902.650000,6437.300,321.96,6437.300
01/10/2011 21,01/11/2011 02,.050,100278.103000,6339.600,317.08,6339.600
01/10/2011 22,01/11/2011 03,.020,96966.525000,6558.200,131.17,6558.200
01/10/2011 23,01/11/2011 04,.020,91593.301000,6607.900,132.16,6607.900
01/10/2011 24,01/11/2011 05,.010,86073.465000,6474.100,64.78,6474.100
01/11/2011 01,01/11/2011 06,.010,82318.814000,6529.500,65.28,6529.500
01/11/2011 02,01/11/2011 07,.010,80254.272000,6541.600,65.44,6541.600
01/11/2011 03,01/11/2011 08,.010,79135.486000,6539.600,65.43,6539.600
01/11/2011 04,01/11/2011 09,.010,79255.668000,6537.800,65.42,6537.800
01/11/2011 05,01/11/2011 10,.010,80836.179000,6547.900,65.47,6547.900
01/11/2011 06,01/11/2011 11,.010,85497.699000,6548.000,65.51,6548.000
01/11/2011 07,01/11/2011 12,.040,93288.489000,6464.500,258.55,6464.500
01/11/2011 08,01/11/2011 13,.050,98250.192000,6384.900,319.32,6384.900
01/11/2011 09,01/11/2011 14,.050,98425.452000,6384.600,319.32,6384.600
01/11/2011 10,01/11/2011 15,.040,98042.982000,6387.400,255.47,6387.400
01/11/2011 11,01/11/2011 16,.040,98078.017000,6591.100,263.63,6591.100
01/11/2011 12,01/11/2011 17,.020,97475.592000,6584.600,131.69,6584.600
01/11/2011 13,01/11/2011 18,.020,96347.884000,6515.600,130.33,6515.600
01/11/2011 14,01/11/2011 19,.020,95698.081000,6510.500,130.22,6510.500
01/11/2011 15,01/11/2011 20,.020,95070.027000,6492.800,129.86,6492.800
01/11/2011 16,01/11/2011 21,.020,94956.293000,6488.800,129.77,6488.800
01/11/2011 17,01/11/2011 22,.020,96931.983000,6517.700,130.37,6517.700
01/11/2011 18,01/11/2011 23,.800,101909.872000,6571.000,5256.80,6571.000
01/11/2011 19,01/12/2011 00,.750,103383.440000,6566.500,4924.96,6566.500
01/11/2011 20,01/12/2011 01,.040,102013.864000,6634.400,265.34,6634.400
01/11/2011 21,01/12/2011 02,.020,99790.687000,6521.600,130.43,6521.600
01/11/2011 22,01/12/2011 03,.020,96062.480000,6507.500,130.17,6507.500
01/11/2011 23,01/12/2011 04,.020,90459.548000,6467.600,129.36,6467.600
01/11/2011 24,01/12/2011 05,.010,85373.535000,6435.000,64.41,6435.000
01/12/2011 01,01/12/2011 06,.000,81683.841000,6269.500,.00,6269.500
01/12/2011 02,01/12/2011 07,.000,79721.851000,6342.200,.00,6342.200
01/12/2011 03,01/12/2011 08,.000,79007.436000,6420.000,.00,6420.000
01/12/2011 04,01/12/2011 09,.000,79401.602000,6371.700,.00,6371.700
01/12/2011 05,01/12/2011 10,.000,81355.667000,6336.800,.00,6336.800
01/12/2011 06,01/12/2011 11,.000,85770.805000,6236.700,.00,6236.700
01/12/2011 07,01/12/2011 12,.020,92131.293000,6441.400,128.83,6441.400
01/12/2011 08,01/12/2011 13,.040,96689.771000,6252.900,250.13,6252.900
01/12/2011 09,01/12/2011 14,.040,97872.996000,6165.600,246.65,6165.600
01/12/2011 10,01/12/2011 15,.020,97308.327000,6234.700,124.71,6234.700
01/12/2011 11,01/12/2011 16,.020,96417.796000,6393.000,127.88,6393.000
01/12/2011 12,01/12/2011 17,.020,96022.945000,6410.900,128.23,6410.900
01/12/2011 13,01/12/2011 18,.010,95372.264000,6078.200,60.78,6078.200
01/12/2011 14,01/12/2011 19,.000,94914.643000,6083.000,.00,6083.000
01/12/2011 15,01/12/2011 20,.000,94454.484000,5970.800,.00,5970.800
01/12/2011 16,01/12/2011 21,.000,94640.791000,6041.800,.00,6041.800
01/12/2011 17,01/12/2011 22,.010,97018.134000,6072.100,60.75,6072.100
01/12/2011 18,01/12/2011 23,.050,102823.362000,6243.700,312.27,6243.700
01/12/2011 19,01/13/2011 00,.050,104904.222000,5945.301,297.36,5945.301
01/12/2011 20,01/13/2011 01,.050,103869.687000,5981.800,299.15,5981.800
01/12/2011 21,01/13/2011 02,.040,101915.986000,5879.300,235.20,5879.300
01/12/2011 22,01/13/2011 03,.020,98259.631000,6041.600,120.85,6041.600
01/12/2011 23,01/13/2011 04,.010,92907.184000,5779.500,57.81,5779.500
01/12/2011 24,01/13/2011 05,.010,87370.452000,5605.600,56.08,5605.600
01/13/2011 01,01/13/2011 06,.010,83441.887000,6044.000,60.43,6044.000
